0610010F05Rik	KIAA1841
Taar8b	TAAR8
Taar8c	TAAR8
Taar9	TAAR9
Tab1	TAB1
Tab2	TAB2
Tab3	TAB3
Tac1	TAC1
Tac2	TAC3
Tac4	TAC4
Tacc1	TACC1
Tacc2	TACC2
Tacc3	TACC3
Taco1	TACO1
Tacr1	TACR1
Tacr2	TACR2
Tacr3	TACR3
Tacstd2	TACSTD2
Tada1	TADA1
Tada2a	TADA2A
Tada2b	TADA2B
Tada3	TADA3
Taf1	TAF1L
Taf1	TAF1
Taf10	TAF10
Taf11	TAF11
Taf12	TAF12
Taf13	TAF13
Taf15	TAF15
Taf1a	TAF1A
Taf1b	TAF1B
Taf1c	TAF1C
Taf1d	TAF1D
Taf2	TAF2
Taf3	TAF3
Taf4	TAF4
Taf4b	TAF4B
Taf5	TAF5
Taf5l	TAF5L
Taf6	TAF6
Taf6l	TAF6L
Taf7	TAF7
Taf7l	TAF7L
Taf7l2	TAF7L
Taf8	TAF8
Taf9	TAF9
Taf9b	TAF9B
Tafa1	TAFA1
Tafa2	TAFA2
Tafa3	TAFA3
Tafa4	TAFA4
Tafa5	TAFA5
Tagap	TAGAP
Tagap1	TAGAP
Tagln	TAGLN
Tagln2	TAGLN2
Tagln3	TAGLN3
Tal1	TAL1
Tal2	TAL2
Taldo1	TALDO1
Tamm41	TAMM41
Tanc1	TANC1
Tanc2	TANC2
Tango2	TANGO2
Tango6	TANGO6
Tank	TANK
Taok1	TAOK1
Taok2	TAOK2
Taok3	TAOK3
Tap1	TAP1
Tap2	TAP2
Tapbp	TAPBP
Tapbpl	TAPBPL
Tapt1	TAPT1
Tarbp1	TARBP1
Tarbp2	TARBP2
Tardbp	TARDBP
Tarm1	TARM1
Tars	TARS1
Tars2	TARS2
Tarsl2	TARS3
Tas1r1	TAS1R1
Tas1r2	TAS1R2
Tas1r3	TAS1R3
Tas2r102	TAS2R13
Tas2r103	TAS2R14
Tas2r104	TAS2R10
Tas2r105	TAS2R10
Tas2r106	TAS2R10
Tas2r107	TAS2R10
Tas2r108	TAS2R4
Tas2r109	TAS2R14
Tas2r110	TAS2R14
Tas2r113	TAS2R14
Tas2r114	TAS2R10
Tas2r115	TAS2R14
Tas2r116	TAS2R14
Tas2r117	TAS2R14
Tas2r118	TAS2R16
Tas2r119	TAS2R1
Tas2r120	TAS2R19
Tas2r120	TAS2R50
Tas2r120	TAS2R46
Tas2r120	TAS2R43
Tas2r120	TAS2R20
Tas2r120	TAS2R30
Tas2r120	TAS2R31
Tas2r121	TAS2R13
Tas2r123	TAS2R14
Tas2r124	TAS2R13
Tas2r125	TAS2R14
Tas2r126	TAS2R41
Tas2r129	TAS2R14
Tas2r130	TAS2R7
Tas2r131	TAS2R42
Tas2r135	TAS2R60
Tas2r136	TAS2R19
Tas2r136	TAS2R50
Tas2r136	TAS2R46
Tas2r136	TAS2R43
Tas2r136	TAS2R20
Tas2r136	TAS2R30
Tas2r136	TAS2R31
Tas2r137	TAS2R3
Tas2r138	TAS2R38
Tas2r139	TAS2R39
Tas2r140	TAS2R14
Tas2r144	TAS2R40
Tasor	TASOR
Tasor2	TASOR2
Tasp1	TASP1
Tat	TAT
Tatdn1	TATDN1
Tatdn2	TATDN2
Tatdn3	TATDN3
Tax1bp1	TAX1BP1
Tax1bp3	TAX1BP3
Taz	TAZ
Tbata	TBATA
Tbc1d1	TBC1D1
Tbc1d10a	TBC1D10A
Tbc1d10b	TBC1D10B
Tbc1d10c	TBC1D10C
Tbc1d12	TBC1D12
Tbc1d13	TBC1D13
Tbc1d14	TBC1D14
Tbc1d15	TBC1D15
Tbc1d16	TBC1D16
Tbc1d17	TBC1D17
Tbc1d19	TBC1D19
Tbc1d2	TBC1D2
Tbc1d20	TBC1D20
Tbc1d21	TBC1D21
Tbc1d22a	TBC1D22A
Tbc1d22b	TBC1D22B
Tbc1d23	TBC1D23
Tbc1d24	TBC1D24
Tbc1d25	TBC1D25
Tbc1d2b	TBC1D2B
Tbc1d30	TBC1D30
Tbc1d31	TBC1D31
Tbc1d32	TBC1D32
Tbc1d4	TBC1D4
Tbc1d5	TBC1D5
Tbc1d7	TBC1D7
Tbc1d8	TBC1D8
Tbc1d8b	TBC1D8B
Tbc1d9	TBC1D9
Tbc1d9b	TBC1D9B
Tbca	TBCA
Tbcb	TBCB
Tbcc	TBCC
Tbccd1	TBCCD1
Tbcd	TBCD
Tbce	TBCE
Tbcel	TBCEL
Tbck	TBCK
Tbk1	TBK1
Tbkbp1	TBKBP1
Tbl1x	TBL1Y
Tbl1x	TBL1X
Tbl1xr1	TBL1XR1
Tbl2	TBL2
Tbl3	TBL3
Tbp	TBP
Tbpl1	TBPL1
Tbpl2	TBPL2
Tbr1	TBR1
Tbrg1	TBRG1
Tbrg4	TBRG4
Tbx1	TBX1
Tbx15	TBX15
Tbx18	TBX18
Tbx19	TBX19
Tbx2	TBX2
Tbx20	TBX20
Tbx21	TBX21
Tbx22	TBX22
Tbx3	TBX3
Tbx4	TBX4
Tbx5	TBX5
Tbx6	TBX6
Tbxa2r	TBXA2R
Tbxas1	TBXAS1
Tc2n	TC2N
Tcaf1	TCAF1
Tcaf2	TCAF2
Tcaf2	TCAF2C
Tcaim	TCAIM
Tcap	TCAP
Tcea1	TCEA1
Tcea2	TCEA2
Tcea3	TCEA3
Tceal1	TCEAL1
Tceal3	TCEAL3
Tceal3	TCEAL5
Tceal3	TCEAL6
Tceal5	TCEAL3
Tceal5	TCEAL5
Tceal5	TCEAL6
Tceal6	TCEAL3
Tceal6	TCEAL5
Tceal6	TCEAL6
Tceal7	TCEAL7
Tceal8	TCEAL8
Tceal9	TCEAL9
Tceanc	TCEANC
Tceanc2	TCEANC2
Tcerg1	TCERG1
Tcerg1l	TCERG1L
Tcf12	TCF12
Tcf15	TCF15
Tcf19	TCF19
Tcf20	TCF20
Tcf21	TCF21
Tcf23	TCF23
Tcf24	TCF24
Tcf25	TCF25
Tcf3	TCF3
Tcf4	TCF4
Tcf7	TCF7
Tcf7l1	TCF7L1
Tcf7l2	TCF7L2
Tcfl5	TCFL5
Tchh	TCHH
Tchhl1	TCHHL1
Tchp	TCHP
Tcim	TCIM
Tcirg1	TCIRG1
Tcl1	TCL1A
Tcl1b1	TCL1B
Tcl1b2	TCL1B
Tcl1b3	TCL1B
Tcl1b4	TCL1B
Tcl1b5	TCL1B
Tcn2	TCN2
Tcof1	TCOF1
Tcp1	TCP1
Tcp10a	TCP10L2
Tcp10a	TCP10
Tcp10a	TCP10L
Tcp10b	TCP10L2
Tcp10b	TCP10
Tcp10b	TCP10L
Tcp10c	TCP10L2
Tcp10c	TCP10
Tcp10c	TCP10L
Tcp11	TCP11
Tcp11l1	TCP11L1
Tcp11l2	TCP11L2
Tcp11x2	TCP11X2
Tcta	TCTA
Tcte1	TCTE1
Tcte3	TCTE3
Tctex1d1	TCTEX1D1
Tctex1d2	TCTEX1D2
Tctex1d4	TCTEX1D4
Tctn1	TCTN1
Tctn2	TCTN2
Tctn3	TCTN3
Tdg	TDG
Tdgf1	TDGF1
Tdo2	TDO2
Tdp1	TDP1
Tdp2	TDP2
Tdpoz1	SPOP
Tdpoz2	SPOP
Tdpoz3	SPOP
Tdpoz4	SPOP
Tdpoz5	SPOP
Tdpoz6	SPOP
Tdpoz7	SPOP
Tdpoz8	SPOP
Tdpoz9	SPOP
Tdrd1	TDRD1
Tdrd12	TDRD12
Tdrd3	TDRD3
Tdrd5	TDRD5
Tdrd6	TDRD6
Tdrd7	TDRD7
Tdrd9	TDRD9
Tdrkh	TDRKH
Tdrp	TDRP
Tead1	TEAD1
Tead2	TEAD2
Tead3	TEAD3
Tead4	TEAD4
Tec	TEC
Tecpr1	TECPR1
Tecpr2	TECPR2
Tecr	TECR
Tecrl	TECRL
Tecta	TECTA
Tectb	TECTB
Tedc1	TEDC1
Tedc2	TEDC2
Teddm1a	TEDDM1
Teddm1b	TEDDM1
Tef	TEF
Tefm	TEFM
Tek	TEK
Tekt1	TEKT1
Tekt2	TEKT2
Tekt3	TEKT3
Tekt4	TEKT4
Tekt4	MAFIP
Tekt5	TEKT5
Telo2	TELO2
Ten1	TEN1
Ten1	TEN1-CDK3
Tenm1	TENM1
Tenm2	TENM2
Tenm3	TENM3
Tenm4	TENM4
Tent2	TENT2
Tent4a	TENT4A
Tent4b	TENT4B
Tent5a	TENT5A
Tent5b	TENT5B
Tent5c	TENT5C
Tent5d	TENT5D
Tep1	TEP1
Tepp	TEPP
Tepsin	TEPSIN
Terb1	TERB1
Terb2	TERB2
Terf1	TERF1
Terf2	TERF2
Terf2ip	TERF2IP
Tert	TERT
Tes	TES
Tes3-ps	DCUN1D1
Tescl	TESC
Tesk1	TESK1
Tesk2	TESK2
Tesmin	TESMIN
Tespa1	TESPA1
Tet1	TET1
Tet2	TET2
Tet3	TET3
Tex10	TEX10
Tex101	TEX101
Tex11	TEX11
Tex12	TEX12
Tex13a	TEX13B
Tex13b	TEX13B
Tex13c1	TEX13D
Tex13c1	TEX13C
Tex13c2	TEX13D
Tex13c2	TEX13C
Tex14	TEX14
Tex15	TEX15
Tex19.1	TEX19
Tex19.2	TEX19
Tex2	TEX2
Tex22	TEX22
Tex26	TEX26
Tex261	TEX261
Tex264	TEX264
Tex28	TEX28
Tex29	TEX29
Tex30	TEX30
Tex33	TEX33
Tex35	TEX35
Tex36	TEX36
Tex37	TEX37
Tex38	TEX38
Tex43	TEX43
Tex44	TEX44
Tex45	TEX45
Tex46	TEX46
Tex47	TEX47
Tex48	TEX48
Tex50	TEX50
Tex52	TEX52
Tex9	TEX9
Tfam	TFAM
Tfap2a	TFAP2A
Tfap2b	TFAP2B
Tfap2c	TFAP2C
Tfap2d	TFAP2D
Tfap2e	TFAP2E
Tfap4	TFAP4
Tfb1m	TFB1M
Tfb2m	TFB2M
Tfcp2	TFCP2
Tfcp2l1	TFCP2L1
Tfdp1	TFDP1
Tfdp2	TFDP2
Tfe3	TFE3
Tfeb	TFEB
Tfec	TFEC
Tff1	TFF1
Tff2	TFF2
Tff3	TFF3
Tfg	TFG
Tfip11	TFIP11
Tfpi	TFPI
Tfpi2	TFPI2
Tfpt	TFPT
Tfr2	TFR2
Tfrc	TFRC
Tg	TG
Tgds	TGDS
Tgfa	TGFA
Tgfb1	TGFB1
Tgfb1i1	TGFB1I1
Tgfb2	TGFB2
Tgfb3	TGFB3
Tgfbi	TGFBI
Tgfbr1	TGFBR1
Tgfbr2	TGFBR2
Tgfbr3	TGFBR3
Tgfbr3l	TGFBR3L
Tgfbrap1	TGFBRAP1
Tgif1	TGIF1
Tgif2	TGIF2
Tgif2lx1	TGIF2LX
Tgif2lx1	TGIF2LY
Tgif2lx2	TGIF2LX
Tgif2lx2	TGIF2LY
Tgm1	TGM1
Tgm2	TGM2
Tgm3	TGM3
Tgm4	TGM4
Tgm5	TGM5
Tgm6	TGM6
Tgm7	TGM7
Tgoln1	TGOLN2
Tgs1	TGS1
Th	TH
Thada	THADA
Thap1	THAP1
Thap11	THAP11
Thap12	THAP12
Thap3	THAP3
Thap4	THAP4
Thap7	THAP7
Thbd	THBD
Thbs1	THBS1
Thbs2	THBS2
Thbs3	THBS3
Thbs4	THBS4
Theg	THEG
Thegl	THEGL
Them4	THEM4
Them5	THEM5
Them6	THEM6
Themis	THEMIS
Themis2	THEMIS2
Thg1l	THG1L
Thnsl1	THNSL1
Thnsl2	THNSL2
Thoc1	THOC1
Thoc2	THOC2
Thoc3	THOC3
Thoc5	THOC5
Thoc6	THOC6
Thoc7	THOC7
Thop1	THOP1
Thpo	THPO
Thra	THRA
Thrap3	THRAP3
Thrb	THRB
Thrsp	THRSP
Thsd1	THSD1
Thsd4	THSD4
Thsd7a	THSD7A
Thsd7b	THSD7B
Thtpa	THTPA
Thumpd1	THUMPD1
Thumpd2	THUMPD2
Thumpd3	THUMPD3
Thy1	THY1
Thyn1	THYN1
Tia1	TIA1
Tial1	TIAL1
Tiam1	TIAM1
Tiam2	TIAM2
Ticam1	TICAM1
Ticrr	TICRR
Tie1	TIE1
Tifa	TIFA
Tifab	TIFAB
Tigar	TIGAR
Tigd2	TIGD2
Tigd3	TIGD3
Tigd4	TIGD4
Tigd5	TIGD5
Tigit	TIGIT
Timd2	HAVCR1
Timd4	TIMD4
Timeless	TIMELESS
Timm10	TIMM10
Timm10b	TIMM10B
Timm13	TIMM13
Timm17a	TIMM17A
Timm17b	TIMM17B
Timm21	TIMM21
Timm22	TIMM22
Timm23	TIMM23B
Timm23	TIMM23
Timm29	TIMM29
Timm44	TIMM44
Timm50	TIMM50
Timm8a1	TIMM8A
Timm8a2	TIMM8A
Timm8b	TIMM8B
Timm9	TIMM9
Timmdc1	TIMMDC1
Timp1	TIMP1
Timp2	TIMP2
Timp3	TIMP3
Timp4	TIMP4
Tinag	TINAG
Tinagl1	TINAGL1
Tinf2	TINF2
Tiparp	TIPARP
Tipin	TIPIN
Tiprl	TIPRL
Tirap	TIRAP
Tjap1	TJAP1
Tjp1	TJP1
Tjp2	TJP2
Tjp3	TJP3
Tk1	TK1
Tk2	TK2
Tkfc	TKFC
Tkt	TKT
Tktl1	TKTL1
Tktl2	TKTL2
Tlcd1	TLCD1
Tlcd2	TLCD2
Tldc2	TLDC2
Tle1	TLE1
Tle2	TLE2
Tle3	TLE3
Tle4	TLE4
Tle5	TLE5
Tle6	TLE6
Tle7	TLE7
Tlk1	TLK1
Tlk2	TLK2
Tll1	TLL1
Tll2	TLL2
Tln1	TLN1
Tln2	TLN2
Tlnrd1	TLNRD1
Tlr1	TLR1
Tlr2	TLR2
Tlr3	TLR3
Tlr4	TLR4
Tlr5	TLR5
Tlr6	TLR6
Tlr7	TLR7
Tlr8	TLR8
Tlr9	TLR9
Tlx1	TLX1
Tlx2	TLX2
Tlx3	TLX3
Tm2d1	TM2D1
Tm2d2	TM2D2
Tm2d3	TM2D3
Tm4sf1	TM4SF1
Tm4sf19	TM4SF19
Tm4sf19	TM4SF19-TCTEX1D2
Tm4sf20	TM4SF20
Tm4sf4	TM4SF4
Tm4sf5	TM4SF5
Tm6sf1	TM6SF1
Tm6sf2	TM6SF2
Tm7sf2	TM7SF2
Tm7sf3	TM7SF3
Tm9sf1	TM9SF1
Tm9sf2	TM9SF2
Tm9sf3	TM9SF3
Tm9sf4	TM9SF4
Tma16	TMA16
Tma7	TMA7
Tmbim1	TMBIM1
Tmbim4	TMBIM4
Tmbim6	TMBIM6
Tmc1	TMC1
Tmc2	TMC2
Tmc3	TMC3
Tmc4	TMC4
Tmc5	TMC5
Tmc6	TMC6
Tmc7	TMC7
Tmc8	TMC8
Tmcc1	TMCC1
Tmcc2	TMCC2
Tmcc3	TMCC3
Tmco1	TMCO1
Tmco2	TMCO2
Tmco3	TMCO3
Tmco4	TMCO4
Tmco5	TMCO5A
Tmco6	TMCO6
Tmed1	TMED1
Tmed10	TMED10
Tmed2	TMED2
Tmed3	TMED3
Tmed4	TMED4
Tmed5	TMED5
Tmed6	TMED6
Tmed7	TMED7
Tmed7	TMED7-TICAM2
Tmed8	TMED8
Tmed9	TMED9
Tmeff1	TMEFF1
Tmeff2	TMEFF2
Tmem100	TMEM100
Tmem101	TMEM101
Tmem102	TMEM102
Tmem104	TMEM104
Tmem106a	TMEM106A
Tmem106b	TMEM106B
Tmem106c	TMEM106C
Tmem107	TMEM107
Tmem108	TMEM108
Tmem109	TMEM109
Tmem11	TMEM11
Tmem114	TMEM114
Tmem115	TMEM115
Tmem116	TMEM116
Tmem117	TMEM117
Tmem119	TMEM119
Tmem120a	TMEM120A
Tmem120b	TMEM120B
Tmem121	TMEM121
Tmem121b	TMEM121B
Tmem123	TMEM123
Tmem125	TMEM125
Tmem126a	TMEM126A
Tmem126b	TMEM126B
Tmem127	TMEM127
Tmem128	TMEM128
Tmem129	TMEM129
Tmem130	TMEM130
Tmem131	TMEM131
Tmem131l	TMEM131L
Tmem132a	TMEM132A
Tmem132b	TMEM132B
Tmem132c	TMEM132C
Tmem132d	TMEM132D
Tmem132e	TMEM132E
Tmem134	TMEM134
Tmem135	TMEM135
Tmem136	TLCD5
Tmem138	TMEM138
Tmem139	TMEM139
Tmem140	TMEM140
Tmem141	TMEM141
Tmem143	TMEM143
Tmem144	TMEM144
Tmem145	TMEM145
Tmem147	TMEM147
Tmem14a	TMEM14A
Tmem14c	TMEM14C
Tmem150a	TMEM150A
Tmem150b	TMEM150B
Tmem150c	TMEM150C
Tmem151a	TMEM151A
Tmem151b	TMEM151B
Tmem154	TMEM154
Tmem156	TMEM156
Tmem158	TMEM158
Tmem159	TMEM159
Tmem160	TMEM160
Tmem161a	TMEM161A
Tmem161b	TMEM161B
Tmem163	TMEM163
Tmem164	TMEM164
Tmem165	TMEM165
Tmem167	TMEM167A
Tmem167b	TMEM167B
Tmem168	TMEM168
Tmem169	TMEM169
Tmem17	TMEM17
Tmem170	TMEM170A
Tmem170b	TMEM170B
Tmem171	TMEM171
Tmem173	STING1
Tmem174	TMEM174
Tmem175	TMEM175
Tmem176a	TMEM176A
Tmem176b	TMEM176B
Tmem177	TMEM177
Tmem178	TMEM178A
Tmem178b	TMEM178B
Tmem179	TMEM179
Tmem179b	TMEM179B
Tmem18	TMEM18
Tmem181a	TMEM181
Tmem182	TMEM182
Tmem183a	TMEM183A
Tmem184a	TMEM184A
Tmem184b	TMEM184B
Tmem184c	TMEM184C
Tmem185a	TMEM185A
Tmem185b	TMEM185B
Tmem186	TMEM186
Tmem189	TMEM189-UBE2V1
Tmem189	TMEM189
Tmem19	TMEM19
Tmem190	TMEM190
Tmem191c	TMEM191C
Tmem191c	TMEM191B
Tmem192	TMEM192
Tmem198	TMEM198
Tmem199	TMEM199
Tmem200a	TMEM200A
Tmem200b	TMEM200B
Tmem200c	TMEM200C
Tmem201	TMEM201
Tmem203	TMEM203
Tmem204	TMEM204
Tmem205	TMEM205
Tmem207	TMEM207
Tmem208	TMEM208
Tmem209	TMEM209
Tmem210	TMEM210
Tmem211	TMEM211
Tmem212	TMEM212
Tmem213	TMEM213
Tmem214	TMEM214
Tmem215	TMEM215
Tmem216	TMEM216
Tmem217	TMEM217
Tmem218	TMEM218
Tmem219	TMEM219
Tmem220	TMEM220
Tmem221	TMEM221
Tmem222	TMEM222
Tmem223	TMEM223
Tmem225	TMEM225
Tmem229a	TMEM229A
Tmem229b	TMEM229B
Tmem230	TMEM230
Tmem231	TMEM231
Tmem232	TMEM232
Tmem233	TMEM233
Tmem234	TMEM234
Tmem235	TMEM235
Tmem236	TMEM236
Tmem237	TMEM237
Tmem238	TMEM238
Tmem238l	TMEM238L
Tmem239	TMEM239
Tmem240	TMEM240
Tmem241	TMEM241
Tmem242	TMEM242
Tmem243	TMEM243
Tmem245	TMEM245
Tmem246	PGAP4
Tmem247	TMEM247
Tmem248	TMEM248
Tmem249	TMEM249
Tmem25	TMEM25
Tmem250-ps	TMEM250
Tmem251	TMEM251
Tmem252	TMEM252
Tmem253	TMEM253
Tmem254a	TMEM254
Tmem254b	TMEM254
Tmem254c	TMEM254
Tmem255a	TMEM255A
Tmem255b	TMEM255B
Tmem256	TMEM256
Tmem256	TMEM256-PLSCR3
Tmem258	TMEM258
Tmem259	TMEM259
Tmem26	TMEM26
Tmem260	TMEM260
Tmem262	TMEM262
Tmem263	TMEM263
Tmem266	TMEM266
Tmem267	TMEM267
Tmem268	TMEM268
Tmem269	TMEM269
Tmem270	TMEM270
Tmem273	TMEM273
Tmem28	FAM155B
Tmem29	FAM156B
Tmem29	FAM156A
Tmem30a	TMEM30A
Tmem30b	TMEM30B
Tmem33	TMEM33
Tmem35a	TMEM35A
Tmem35b	TMEM35B
Tmem37	TMEM37
Tmem38a	TMEM38A
Tmem38b	TMEM38B
Tmem39a	TMEM39A
Tmem39b	TMEM39B
Tmem40	TMEM40
Tmem41b	TMEM41B
Tmem42	TMEM42
Tmem44	TMEM44
Tmem45a	TMEM45A
Tmem45a2	TMEM45A
Tmem45b	TMEM45B
Tmem47	TMEM47
Tmem50a	TMEM50A
Tmem50b	TMEM50B
Tmem51	TMEM51
Tmem52	TMEM52
Tmem52b	TMEM52B
Tmem53	TMEM53
Tmem54	TMEM54
Tmem56	TLCD4-RWDD3
Tmem59	TMEM59
Tmem59l	TMEM59L
Tmem60	TMEM60
Tmem61	TMEM61
Tmem62	TMEM62
Tmem63a	TMEM63A
Tmem63b	TMEM63B
Tmem63c	TMEM63C
Tmem64	TMEM64
Tmem65	TMEM65
Tmem67	TMEM67
Tmem68	TMEM68
Tmem69	TMEM69
Tmem70	TMEM70
Tmem71	TMEM71
Tmem72	TMEM72
Tmem74	TMEM74
Tmem74b	TMEM74B
Tmem74bos	C20orf202
Tmem79	TMEM79
Tmem8	PGAP6
Tmem80	TMEM80
Tmem81	TMEM81
Tmem82	TMEM82
Tmem86a	TMEM86A
Tmem86b	TMEM86B
Tmem87a	TMEM87A
Tmem87b	TMEM87B
Tmem88	TMEM88
Tmem88b	TMEM88B
Tmem89	TMEM89
Tmem8b	TMEM8B
Tmem9	TMEM9
Tmem92	TMEM92
Tmem94	TMEM94
Tmem95	TMEM95
Tmem97	TMEM97
Tmem98	TMEM98
Tmem9b	TMEM9B
Tmf1	TMF1
Tmie	TMIE
Tmigd1	TMIGD1
Tmigd3	TMIGD3
Tmigd3	ADORA3
Tmlhe	TMLHE
Tmod1	TMOD1
Tmod2	TMOD2
Tmod3	TMOD3
Tmod4	TMOD4
Tmpo	TMPO
Tmppe	TMPPE
Tmprss11a	TMPRSS11A
Tmprss11d	TMPRSS11D
Tmprss11e	TMPRSS11E
Tmprss11f	TMPRSS11F
Tmprss12	TMPRSS12
Tmprss13	TMPRSS13
Tmprss15	TMPRSS15
Tmprss2	TMPRSS2
Tmprss3	TMPRSS3
Tmprss4	TMPRSS4
Tmprss5	TMPRSS5
Tmprss6	TMPRSS6
Tmprss7	TMPRSS7
Tmprss9	TMPRSS9
Tmsb4x	TMSB4X
Tmtc1	TMTC1
Tmtc2	TMTC2
Tmtc3	TMTC3
Tmtc4	TMTC4
Tmub1	TMUB1
Tmub2	TMUB2
Tmx1	TMX1
Tmx2	TMX2
Tmx3	TMX3
Tmx4	TMX4
Tnc	TNC
Tnf	TNF
Tnfaip1	TNFAIP1
Tnfaip2	TNFAIP2
Tnfaip3	TNFAIP3
Tnfaip6	TNFAIP6
Tnfaip8	TNFAIP8
Tnfaip8l1	TNFAIP8L1
Tnfaip8l2	TNFAIP8L2
Tnfaip8l3	TNFAIP8L3
Tnfrsf11a	TNFRSF11A
Tnfrsf11b	TNFRSF11B
Tnfrsf12a	TNFRSF12A
Tnfrsf13b	TNFRSF13B
Tnfrsf13c	TNFRSF13C
Tnfrsf14	TNFRSF14
Tnfrsf17	TNFRSF17
Tnfrsf18	TNFRSF18
Tnfrsf19	TNFRSF19
Tnfrsf1a	TNFRSF1A
Tnfrsf1b	TNFRSF1B
Tnfrsf21	TNFRSF21
Tnfrsf22	TNFRSF10B
Tnfrsf22	TNFRSF10D
Tnfrsf22	TNFRSF10C
Tnfrsf23	TNFRSF10B
Tnfrsf23	TNFRSF10D
Tnfrsf23	TNFRSF10C
Tnfrsf25	TNFRSF25
Tnfrsf26	TNFRSF10B
Tnfrsf26	TNFRSF10D
Tnfrsf26	TNFRSF10C
Tnfrsf4	TNFRSF4
Tnfrsf8	TNFRSF8
Tnfrsf9	TNFRSF9
Tnfsf10	TNFSF10
Tnfsf11	TNFSF11
Tnfsf12	TNFSF12
Tnfsf13	TNFSF13
Tnfsf13b	TNFSF13B
Tnfsf14	TNFSF14
Tnfsf15	TNFSF15
Tnfsf18	TNFSF18
Tnfsf4	TNFSF4
Tnfsf8	TNFSF8
Tnfsf9	TNFSF9
Tnfsfm13	TNFSF12-TNFSF13
Tnik	TNIK
Tnip1	TNIP1
Tnip2	TNIP2
Tnip3	TNIP3
Tnk1	TNK1
Tnk2	TNK2
Tnks	TNKS
Tnks1bp1	TNKS1BP1
Tnks2	TNKS2
Tnmd	TNMD
Tnn	TNN
Tnnc1	TNNC1
Tnnc2	TNNC2
Tnni1	TNNI1
Tnni2	TNNI2
Tnni3	TNNI3
Tnni3k	TNNI3K
Tnni3k	FPGT-TNNI3K
Tnnt1	TNNT1
Tnnt2	TNNT2
Tnnt3	TNNT3
Tnp1	TNP1
Tnp2	TNP2
Tnpo1	TNPO1
Tnpo2	TNPO2
Tnpo3	TNPO3
Tnr	TNR
Tnrc18	TNRC18
Tnrc6a	TNRC6A
Tnrc6b	TNRC6B
Tnrc6c	TNRC6C
Tns1	TNS1
Tns2	TNS2
Tns3	TNS3
Tns4	TNS4
Tnxb	TNXB
Tob1	TOB1
Tob2	TOB2
Toe1	TOE1
Togaram1	TOGARAM1
Togaram2	TOGARAM2
Tollip	TOLLIP
Tom1	TOM1
Tom1l1	TOM1L1
Tom1l2	TOM1L2
Tomm20	TOMM20
Tomm20l	TOMM20L
Tomm22	TOMM22
Tomm34	TOMM34
Tomm40	TOMM40
Tomm40l	TOMM40L
Tomm6	TOMM6
Tomm7	TOMM7
Tomm70a	TOMM70
Tomt	LRTOMT
Tonsl	TONSL
Top1	TOP1
Top1mt	TOP1MT
Top2a	TOP2A
Top2b	TOP2B
Top3a	TOP3A
Top3b	TOP3B
Topaz1	TOPAZ1
Topbp1	TOPBP1
Topors	TOPORS
Tor1a	TOR1A
Tor1aip1	TOR1AIP1
Tor1aip2	TOR1AIP2
Tor1b	TOR1B
Tor2a	TOR2A
Tor3a	TOR3A
Tor4a	TOR4A
Tox	TOX
Tox2	TOX2
Tox3	TOX3
Tox4	TOX4
Tpbg	TPBG
Tpbgl	TPBGL
Tpcn1	TPCN1
Tpcn2	TPCN2
Tpd52	TPD52
Tpd52l1	TPD52L1
Tpd52l2	TPD52L2
Tpgs1	TPGS1
Tpgs2	TPGS2
Tph1	TPH1
Tph2	TPH2
Tpi1	TPI1
Tpk1	TPK1
Tpm1	TPM1
Tpm2	TPM2
Tpm3	TPM3
Tpmt	TPMT
Tpo	TPO
Tpp1	TPP1
Tpp2	TPP2
Tppp	TPPP
Tppp2	TPPP2
Tppp3	TPPP3
Tpr	TPR
Tpra1	TPRA1
Tprg	TPRG1
Tprgl	TPRG1L
Tprkb	TPRKB
Tprn	TPRN
Tpsab1	TPSAB1
Tpsab1	TPSB2
Tpsb2	TPSAB1
Tpsb2	TPSB2
Tpsg1	TPSG1
Tpst1	TPST1
Tpst2	TPST2
Tpt1	TPT1
Tpte	TPTE2
Tpte	TPTE
Tpx2	TPX2
Tra2a	TRA2A
Tra2b	TRA2B
Trabd	TRABD
Trabd2b	TRABD2B
Tradd	TRADD
Traf1	TRAF1
Traf2	TRAF2
Traf3	TRAF3
Traf3ip1	TRAF3IP1
Traf3ip2	TRAF3IP2
Traf3ip3	TRAF3IP3
Traf4	TRAF4
Traf5	TRAF5
Traf6	TRAF6
Traf7	TRAF7
Trafd1	TRAFD1
Traip	TRAIP
Trak1	TRAK1
Trak2	TRAK2
Tram1	TRAM1
Tram1l1	TRAM1L1
Tram2	TRAM2
Trank1	TRANK1
Trap1	TRAP1
Trappc1	TRAPPC1
Trappc10	TRAPPC10
Trappc11	TRAPPC11
Trappc12	TRAPPC12
Trappc13	TRAPPC13
Trappc2	TRAPPC2B
Trappc2l	TRAPPC2L
Trappc3	TRAPPC3
Trappc3l	TRAPPC3L
Trappc4	TRAPPC4
Trappc5	TRAPPC5
Trappc6a	TRAPPC6A
Trappc6b	TRAPPC6B
Trappc8	TRAPPC8
Trappc9	TRAPPC9
Trarg1	TRARG1
Trat1	TRAT1
Trav1	TRAV1-1
Trav1	TRAV1-2
Trav10	TRAV13-1
Trav10	TRAV13-2
Trav10d	TRAV13-1
Trav10d	TRAV13-2
Trav10n	TRAV13-1
Trav10n	TRAV13-2
